id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37975924,[670]Ginza&Tsukiji kitchen FreeWi-Fi,273224309,東京櫻子,,Chuo Ku,35.67296,139.77991,Private room,17593,1,7,2020-08-09,0.26,8,82,0,Hotels and Inns Business Act | 中央区保健所 | 31中保生環き第64号
37975954,[67E]Ginza&Tsukiji kitchen FreeWi-Fi ExtraBed for5,273224309,東京櫻子,,Chuo Ku,35.67296,139.77991,Private room,18705,1,11,2021-12-11,0.59,8,82,9,Hotels and Inns Business Act | 中央区保健所 | 31中保生環き第64号
37976010,[90S]Ginza&Tsukiji kitchen FreeWi-Fi Smoking,273224309,東京櫻子,,Chuo Ku,35.67296,139.77991,Private room,17928,1,10,2021-12-25,0.74,8,85,9,Hotels and Inns Business Act | 中央区保健所 | 31中保生環き第64号
37976615,7minsAsakusa☆Nearskytree☆FreeWiFi,169212180,青木靖高,,Sumida Ku,35.70423,139.80183,Entire home/apt,5443,2,2,2021-12-27,0.26,4,70,2,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第91号
37977098,菊2 Kikukawa Sta. 3minutes/Free wifi/Max 5 guests,287989786,曉,,Sumida Ku,35.68916,139.80345,Entire home/apt,44286,10,15,2020-08-01,0.55,4,0,0,M130019364
37978286,菊3 Kikukawa Sta. 3minutes/Free wifi/Max 5 guests,287989786,曉,,Koto Ku,35.6882,139.80387,Entire home/apt,44286,10,16,2020-02-25,0.59,4,0,0,M130019365
37979200,"""WabiSabi"" house Room1/WiFi/2 per/Asakusa/Skytree/",25098992,Tomomi,,Sumida Ku,35.73526,139.82014,Private room,4500,3,10,2021-10-15,0.36,3,0,2,M130019036
37980052,"""WabiSabi"" house R1+2/WiFi/4per/Asakusa/Skytree/",25098992,Tomomi,,Sumida Ku,35.73741,139.81886,Private room,13500,4,3,2021-12-08,0.19,3,0,2,M130019036
37980223,Takamatsu 101 / 1 stop from Ikebukuro Station,128821251,Akira,,Toshima Ku,35.73787,139.70158,Private room,2892,1,12,2021-01-02,0.44,21,115,1,M130020117
37980777,★割引有月額30万★ Dreams of Stars House,112037524,Kousin,,Arakawa Ku,35.73704,139.76884,Entire home/apt,18000,28,17,2021-08-31,0.63,2,76,3,Hotels and Inns Business Act | 荒川区保健所 | 31荒保衛環き（三）第10号
37985016,New Open in Shinjuku!Clean and Cozy/,287790951,Miho,,Shinjuku Ku,35.70253,139.69805,Entire home/apt,21000,10,26,2021-01-06,0.97,2,82,1,M130013000
38007418,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,15,2020-02-23,0.54,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38007718,"[33㎡ studio] Max 6ppl, 6 min from Shin-Okachimachi",288314899,Kaoru,,Taito Ku,35.7045,139.77965,Entire home/apt,17636,1,5,2020-03-07,0.19,3,33,0,M130018908
38009310,"[33㎡ studio] Max 6ppl, 6 min from Shin-Okachimachi",288314899,Kaoru,,Taito Ku,35.70394,139.77981,Entire home/apt,15707,1,18,2021-11-10,0.66,3,16,4,M130018909
38009459,"[33㎡ studio] Max 4ppl, 6 min from Shin-Okachimachi",288314899,Kaoru,,Taito Ku,35.70476,139.77973,Entire home/apt,14850,1,9,2021-12-11,0.38,3,28,5,M130018911
38012911,Ikebukuro BRT HOUSE,197268556,Ying,,Toshima Ku,35.73845,139.70896,Entire home/apt,6000,1,9,2020-02-16,0.33,4,0,0,Hotels and Inns Business Act | 元豊池保衛環き | 第87号
38014876,New新宿区/93㎡/新宿站4分/2浴2卫/两站利用步行4分/豪华复式两室一厅/银座/东京/池袋直达,248413357,Li,,Shinjuku Ku,35.69199,139.72338,Entire home/apt,31800,2,13,2020-03-05,0.47,2,0,0,M130019656
38015284,【BRT302】池袋繁华商圈！多条地铁，直达新宿、涩谷、银座、秋叶原、上野等商圈；交通便利,197268556,Ying,,Toshima Ku,35.73635,139.70852,Entire home/apt,6000,1,12,2021-08-21,0.43,4,0,3,Hotels and Inns Business Act | 元豊池保衛環き | 第87号
38025694,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,18,2020-05-06,0.65,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38028949,JR大久保徒歩3分/新宿徒歩圏内/最大5名/アクセス便利/お洒落なインテリア,287790951,Miho,,Shinjuku Ku,35.70215,139.69786,Entire home/apt,4000,30,22,2021-01-28,0.80,2,65,1,M130010383
38029117,Ueno 3min Station,283611653,湧都,,Taito Ku,35.71364,139.78203,Private room,20000,1,0,,,1,179,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10264号
38029657,5mins to Asakusa/7mins to Sta./freewifi/HK201,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,52071,1,23,2021-01-01,0.83,12,180,1,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38029932,Tokyo's party apartment at UENO with HUGE WINDOW,42244167,Hiro,,Taito Ku,35.70854,139.7718,Entire home/apt,50000,1,151,2021-12-25,5.66,32,175,95,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第287号
38029943,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,18,2020-12-13,0.64,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38030475,Tokyo's party apartment at UENO with terrace,42244167,Hiro,,Taito Ku,35.71022,139.77002,Entire home/apt,57143,1,187,2021-12-25,6.82,32,165,88,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第287号
38030493,Free wi-Fi /¨Nakano¨Station 2minutes/6ppl・ LH04,288016704,Yuai,,Nakano Ku,35.70654,139.66776,Entire home/apt,15943,1,23,2021-11-20,0.83,3,169,7,Hotels and Inns Business Act | 東京都中野区 | 31中健衛環第118号
38030997,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,10,2020-03-25,0.36,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38031443,Free Wi-Fi / Nakano Station 2 minutes /6ppl /LH03,288016704,Yuai,,Nakano Ku,35.70651,139.66769,Private room,15943,1,20,2021-12-13,0.72,3,169,8,Hotels and Inns Business Act | 東京都中野区 | 31中健衛環第118号
38031922,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,17,2021-01-24,0.60,12,0,1,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38050430,【BRT103】池袋繁华商圈！多条地铁，直达新宿、涩谷、银座、秋叶原、上野等商圈；交通便利,197268556,Ying,,Toshima Ku,35.73832,139.70713,Entire home/apt,6500,1,12,2021-09-12,0.44,4,0,2,Hotels and Inns Business Act | 元豊池保衛環き | 第87号
38051820,Best location for Tokyo workation! Max 6ppl #RC2,274654435,Kouichi,,Itabashi Ku,35.78554,139.66818,Entire home/apt,13110,1,13,2021-10-19,0.49,9,128,1,Hotels and Inns Business Act | 東京都板橋区 | 31板保生環き　第33号
38052249,【BRT202】池袋繁华商圈！多条地铁，直达新宿、涩谷、银座、秋叶原、上野等商圈；交通便利,197268556,Ying,,Toshima Ku,35.73786,139.70719,Entire home/apt,5000,1,10,2020-02-25,0.36,4,0,0,Hotels and Inns Business Act | 元豊池保衛環き | 第87号
38053510,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,67500,1,17,2020-02-17,0.61,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38053983,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,19,2020-10-20,0.67,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38054483,5mins to Asakusa/7mins to Sta./freewifi/HK303,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,12,2020-08-16,0.42,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38072383,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,52071,1,29,2020-09-27,1.03,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38072797,★Clean Room★EasyAccess to Shinjuku&Akihabara,6378336,Haru,,Edogawa Ku,35.69893,139.9072,Entire home/apt,80000,1,18,2021-04-21,0.65,13,347,1,M130019949
38072871,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,19,2021-07-22,0.67,12,0,1,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38073211,5mins to Asakusa/7mins to Sta./freewifi,277478303,Karen,,Sumida Ku,35.72304,139.8234,Entire home/apt,46286,1,15,2020-11-03,0.53,12,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 2墨福衛生環第67号
38073503,FreeWi-Fi◆Close to Oshiage Station◆Apartment,288302901,Junichi,,Sumida Ku,35.71373,139.80919,Hotel room,10218,1,0,,,2,117,0,Hotels and Inns Business Act | 墨田区保健所長　北村　淳子 | 28墨福衛生環第339号
38075869,★Clean Room★Monthly★75sqm/Wi-Fi/2min station,6378336,Haru,,Nakano Ku,35.72187,139.65263,Entire home/apt,18714,1,5,2020-09-21,0.20,13,363,0,M130017733
38076247,Haneda Homestay. Double room.,40468635,Clint,,Ota Ku,35.55261,139.73472,Private room,4214,2,2,2021-01-26,0.08,3,29,1,M130006683
38077944,FreeWi-Fi◆Japanese-Style Twin room,286995961,ｶﾝｶﾞﾙｰﾎﾃﾙside-B,,Taito Ku,35.72548,139.79924,Hotel room,4357,1,1,2021-10-12,0.38,4,41,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 25台台健生環き第103号
38078215,★Clean Room★Monthly★Renovated House/2BR/Wi-Fi,6378336,Haru,,Katsushika Ku,35.74649,139.83198,Entire home/apt,17943,1,5,2021-01-04,0.20,13,361,1,M130017957
38078553,【GoTo割引対象】★長期滞在可★テレワーク最適★直通池袋(6分)新宿(11分)新築一戸建,287960657,新井,,Kita Ku,35.76241,139.71552,Entire home/apt,14800,2,41,2021-12-25,1.47,1,147,14,Hotels and Inns Business Act | 東京都北区 | 31北健生環き第50号
38079324,FreeWi-Fi◆Close to Minamisenju Station◆Single room,286995961,ｶﾝｶﾞﾙｰﾎﾃﾙside-B,,Taito Ku,35.72542,139.79926,Hotel room,2786,1,19,2021-12-19,0.74,4,45,8,Hotels and Inns Business Act | 東京都台東区台東保健所 |  25台台健生環き第103号
38079442,FreeWi-Fi◆Japanese-style single room,286995961,ｶﾝｶﾞﾙｰﾎﾃﾙside-B,,Taito Ku,35.72742,139.79921,Hotel room,2786,1,3,2021-09-26,0.11,4,1,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 25台台健生環き第103号
38079578,FreeWi-Fi◆Close to Minamisenju Station◆Twin room,286995961,ｶﾝｶﾞﾙｰﾎﾃﾙside-B,,Taito Ku,35.72756,139.80109,Hotel room,4357,1,0,,,4,44,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 25台台健生環き第103号
38081248,Monthly Rental House★SKYTREE/2min sta./2BR/Wi-Fi,6378336,Haru,,Katsushika Ku,35.73426,139.83577,Entire home/apt,150000,1,0,,,13,210,0,M130017678
38087959,Center of the downtown area of ​​Tokyo！,289091075,つじさわ,,Shinagawa Ku,35.62001,139.74263,Entire home/apt,30000,1,27,2021-02-13,0.97,1,0,2,Hotels and Inns Business Act | 31品保生環き | 第42号
38103882,青葉苑101 SINJUKU/IKEBUKURO/SINJUKU/MAX 5 GUESTS,283490443,Jack,,Toshima Ku,35.73531,139.70195,Entire home/apt,7280,1,52,2021-12-05,1.91,6,13,28,Hotels and Inns Business Act | 豊島区池袋保健所生活衛生課 | 2豊池保衛環き第101号
38104698,★Monthly Rental★3BR/Shirokane/Shibuya/Roppongi,16188418,Ken,,Minato Ku,35.64433,139.73712,Entire home/apt,24429,1,1,2020-04-01,0.05,12,358,0,M130018057
38105284,"駅10分/渋谷,新宿 10min Sta/15min Shinjyuku&Shibuya/Quiet",289269252,裕一,,Setagaya Ku,35.64233,139.62744,Entire home/apt,4800,5,9,2020-03-11,0.34,1,90,0,M130020891
38108138,★Clean Room★Shinjuku/Kagurazaka★3min sta./3BR,6648140,Tatsuhiko & Yuka,,Shinjuku Ku,35.70649,139.73544,Entire home/apt,16000,1,4,2021-12-13,0.19,7,349,1,M130019363
38108552,Nestle Tokyo Deluxe Akihabara 05,232851095,Nestle,,Chiyoda Ku,35.69827,139.77955,Entire home/apt,100000,1,2,2019-10-23,0.07,4,13,0,M130009513
38109994,Nestle Tokyo Deluxe Akihabara 04,232851095,Nestle,,Chiyoda Ku,35.69736,139.77943,Entire home/apt,100000,1,0,,,4,1,0,M130009503
38110234,Nestle Tokyo Deluxe Akihabara 03,232851095,Nestle,,Chiyoda Ku,35.69803,139.77954,Entire home/apt,100000,1,1,2019-09-20,0.04,4,1,0,M130009504
38110680,"[Corona measure taken]Near Shinjuku,New built,201",173962342,Akihiro,,Nakano Ku,35.70679,139.68494,Entire home/apt,16714,1,27,2021-10-31,0.99,11,176,2,Hotels and Inns Business Act | 中野区保健所 | 31中健衛環第151号
38110734,Shin Okubo sta 7min☆Nr Korean town☆11ppl♪,289319222,祇羽,,Shinjuku Ku,35.70087,139.7036,Entire home/apt,29429,1,123,2021-12-27,4.60,1,0,45,Hotels and Inns Business Act | 新宿区保健所 | 2新保衛環第164号
38110923,Nestle Tokyo Deluxe Akihabara 02,250027746,Nestay,,Chiyoda Ku,35.69671,139.77935,Entire home/apt,100000,1,3,2020-12-18,0.13,10,1,0,M130009502
38111488,FreeWiFi Close to  Minamisenju Station Single room,288996903,ｶﾝｶﾞﾙｰﾎﾃﾙ,,Taito Ku,35.72526,139.79932,Hotel room,2786,1,7,2020-02-28,0.28,6,44,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第71号
38111853,Amazing location Neighbouring TOKYO SKYTREE◇,289324961,Seki,,Sumida Ku,35.70587,139.81073,Entire home/apt,11286,1,24,2021-12-20,0.95,1,30,5,M130021058
38112021,Nestle Tokyo Deluxe Akihabara 01,250027746,Nestay,,Chiyoda Ku,35.6975,139.77907,Entire home/apt,19143,1,0,,,10,1,0,M130007991
38113118,JR Kameido sta 2 min / Free WIFI n Netflix,49020684,Takafumi,,Koto Ku,35.69827,139.82721,Hotel room,15000,1,8,2021-02-05,0.29,2,0,1,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第１０１号
38113230,Real Life Meguro River Fancy 1BR 4Pax Shibuya,211851828,Paul,,Setagaya Ku,35.64935,139.68154,Hotel room,16257,2,24,2021-10-22,0.88,13,174,14,Hotels and Inns Business Act | 東京都世田谷区保健所 | 31世保生環き第35号
38118495,5mins to skytree- nice hostel yahiro  double room,51715435,曲,,Sumida Ku,35.72475,139.82804,Private room,5571,1,1,2020-01-03,0.04,8,365,0,Hotels and Inns Business Act | 墨田保健所 | 31墨福衛生環第141号
38123231,7-min from Sta!! Cozy Woody Apt + Wifi Egg. 1C,51713808,Mitsui,,Shinjuku Ku,35.70424,139.70524,Entire home/apt,9500,5,9,2020-03-03,0.33,1,0,0,M130019594
38127115,Shijjuku 1min Fully Renovated apartment,106338787,Myunghee,,Shinjuku Ku,35.70036,139.70242,Entire home/apt,32800,2,16,2020-03-01,0.57,12,348,0,M130019220
38131301,新宿1分超好位置、最顶层独层公寓、视线好，卫生间2个，浴室2个，房间3个whitehouse701,106338787,Myunghee,,Shinjuku Ku,35.70054,139.70291,Entire home/apt,36800,2,0,,,12,343,0,M130019219
38133385,東京浅草、古民家ゲストハウス１軒貸切。最大１４名宿泊可。専用ダイニングスペースで女子会、２次会に最適,289325361,ﾗﾌﾞｻﾝｼｬｲﾝ,,Taito Ku,35.71428,139.78976,Entire home/apt,47857,1,47,2021-12-27,1.73,1,171,9,Hotels and Inns Business Act | 東京都台東区台東保健所 | ３１台台健生環き第１００５５号
38134244,9 People/8mins to Airport/NewHouse InKamata _AY53,47743240,Yumi,,Ota Ku,35.56223,139.72843,Entire home/apt,22376,2,24,2021-10-12,0.86,2,85,3,Special Economic Zoning Act | 31健生発第11225号
38147620,Shijjuku 1min Fully Renovated apartment,106338787,Myunghee,,Shinjuku Ku,35.70233,139.70074,Entire home/apt,32800,2,7,2020-02-13,0.26,12,315,0,M130019208
38163657,ideal for long-term short-term stays Double 🚬,287002660,浅草ﾀｳﾝﾎﾃﾙ,,Taito Ku,35.71135,139.79775,Private room,10471,1,0,,,5,176,0,Hotels and Inns Business Act | 東京都台東区台東保健所長　矢内真理子 | 第　32号
38164256,ideal for long-term short-term stays Double Nosmok,287002660,浅草ﾀｳﾝﾎﾃﾙ,,Taito Ku,35.71055,139.79603,Private room,10471,1,0,,,5,176,0,Hotels and Inns Business Act | 東京都台東区台東保健所長　矢内真理子 | 第　32号
38164409,ideal for long＆short-term stay Twin  No Smoking,287002660,浅草ﾀｳﾝﾎﾃﾙ,,Taito Ku,35.71144,139.79798,Private room,11486,1,0,,,5,165,0,Hotels and Inns Business Act | 東京都台東区台東保健所長　矢内真理子 | 第　32号
38164564,ideal for long-term short-term stays Twin🚬,287002660,浅草ﾀｳﾝﾎﾃﾙ,,Taito Ku,35.71014,139.79645,Private room,11486,1,0,,,5,173,0,Hotels and Inns Business Act | 東京都台東区台東保健所長　矢内真理子 | 第　32号
38164664,ideal for long-term short-term stays Family Triple,287002660,浅草ﾀｳﾝﾎﾃﾙ,,Taito Ku,35.71059,139.79592,Private room,12943,1,0,,,5,171,0,Hotels and Inns Business Act | 東京都台東区台東保健所長　矢内真理子 | 第　32号
38165246,FreeWi-Fi◆Close to Oshiage Station◆Apartment,288302901,Junichi,,Sumida Ku,35.71284,139.81122,Private room,11750,1,0,,,2,117,0,Hotels and Inns Business Act | 墨田区保健所長　北村　淳子 | 28墨福衛生環第339号
38167036,六本木駅まで徒歩4分！26平米、トイレ・バス別！ダブルベッドにソファ、机完備で大人気のお部屋です★,33695827,Takehiko,,Minato Ku,35.66394,139.72965,Entire home/apt,5500,3,24,2021-11-14,0.85,8,0,4,M130019428
38167083,Shijjuku 1min Fully Renovated apartment,106338787,Myunghee,,Shinjuku Ku,35.702,139.7003,Entire home/apt,36800,2,3,2020-02-18,0.11,12,323,0,M130019218
38167410,Ikebukuro 1min|JR&Metro|Max6|WIFI|OVM202,232659832,Akira,,Toshima Ku,35.7243,139.71754,Entire home/apt,29429,1,40,2021-11-28,1.43,10,149,8,M130019794
38167649,Ikebukuro 1min|JR&Metro|Max6|WIFI|OVM201,232659832,Akira,,Toshima Ku,35.7265,139.71754,Entire home/apt,28000,1,38,2021-12-19,1.36,10,148,13,M130019792
38168765,Ikebukuro 1min|JR&Metro|Max7|WIFI|OVM301,232659832,Akira,,Toshima Ku,35.72433,139.71633,Entire home/apt,30143,1,72,2021-12-26,2.59,10,152,43,M130019795
38169269,Ikebukuro 1min|JR&Metro|Max7|WIFI|OVM302,232659832,Akira,,Toshima Ku,35.7264,139.71718,Entire home/apt,32429,1,71,2021-12-25,2.55,10,152,38,M130019796
38178010,Real Life Meguro River Superb 2BR 6Pax Shibuya,211851828,Paul,,Setagaya Ku,35.64906,139.68362,Hotel room,19437,2,19,2021-10-24,0.69,13,175,9,Hotels and Inns Business Act | 東京都世田谷区保健所 | 31世保生環き第35号
38182881,"[70% off]Near Shinjuku,New built,102",173962342,Akihiro,,Nakano Ku,35.70679,139.68494,Entire home/apt,100000,1,24,2020-12-25,0.87,11,58,0,Hotels and Inns Business Act | 中野区保健所 | 31中健衛環第151号
38182912,"[70% off] Near Shinjuku,New built,101",173962342,Akihiro,,Nakano Ku,35.70679,139.68494,Entire home/apt,9471,1,35,2021-06-04,1.28,11,362,4,Hotels and Inns Business Act | 中野区保健所 | 31中健衛環第151号
38191654,六本木で最大８人泊まれるお部屋！六本木駅まで徒歩３分！六本木ヒルズや東京ミッドタウンも至近です！　,33695827,Takehiko,,Minato Ku,35.66288,139.72997,Entire home/apt,8800,3,11,2021-12-05,0.42,8,0,5,M130019426
38194283,Sumida Mori no Yume｜Wooden style guesthouse,290233402,若林,,Sumida Ku,35.70456,139.80272,Entire home/apt,19320,1,32,2021-12-24,1.21,1,83,21,M130019686
38196543,FreeWiFi Close to  Minamisenju Station 2 Bed Room,288996903,ｶﾝｶﾞﾙｰﾎﾃﾙ,,Taito Ku,35.72568,139.80057,Hotel room,4357,1,2,2020-01-18,0.08,6,42,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第71号
38198608,FreeWiFi Close to  Minamisenju Station double room,288996903,ｶﾝｶﾞﾙｰﾎﾃﾙ,,Taito Ku,35.72751,139.79888,Hotel room,4357,1,0,,,6,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第71号
38198865,FreeWiFi Close to  Minamisenju Station a four-room,288996903,ｶﾝｶﾞﾙｰﾎﾃﾙ,,Taito Ku,35.7276,139.80045,Hotel room,7143,1,0,,,6,39,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第71号
38199029,FreeWiFi Standard Twin Room,288996903,ｶﾝｶﾞﾙｰﾎﾃﾙ,,Taito Ku,35.72745,139.79902,Hotel room,4357,1,1,2019-11-14,0.04,6,42,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第71号
38201355,3LDK 80㎡! SHINJUKU 2MN BY TRAIN! MAX 4!,290270909,Plays,,Shinjuku Ku,35.69088,139.68439,Entire home/apt,109250,2,40,2021-03-18,1.45,6,20,1,M130019875
38202761,Matsuri Loft House 1 stop to Shinjuku!,290060837,Yusuke,,Shibuya Ku,35.67947,139.68068,Entire home/apt,9929,7,12,2021-11-25,0.52,1,296,5,M130022959
38206364,"Direct to Shinjuku, Tokyo☆""BED TOWN"" Nakano life",290344657,Toshi,,Nakano Ku,35.71076,139.66894,Entire home/apt,11143,1,29,2021-12-01,1.03,2,32,3,Hotels and Inns Business Act | 東京都中野区保健所 | 31中健衛環第395号
38210242,5mins to Shinjuku/ 2mins to Sta.☆Modern twin room,290344657,Toshi,,Nakano Ku,35.69696,139.66954,Entire home/apt,8786,1,22,2021-11-21,0.79,2,34,6,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第275号
38215049,▼9 people▼5min to sta/Large 2LDK Room/Free Wifi♪,38092840,Sayaka  &    Riku,,Koto Ku,35.68829,139.81107,Entire home/apt,5000,30,15,2021-08-15,0.54,17,56,5,M130019751
38219144,5 Min. To Shinjuku Cozy Studio w/ WiFi (Y203),271192264,Tenjin,,Shinjuku Ku,35.68964,139.72812,Entire home/apt,11429,1,20,2021-11-27,0.72,7,365,7,M130028737
38220802,Nice studio in Nakano★5 min to Shinjuku★Free WiFi,35258613,Yuri,,Nakano Ku,35.6993,139.66597,Entire home/apt,10571,2,5,2021-08-21,0.19,23,146,1,Hotels and Inns Business Act | 中野区保健所長　向山晴子 | 31中健衛環第66号
38222864,3 min Subway/15 min Ueno Park/Cozy room★Free Wi-Fi,35258613,Yuri,,Taito Ku,35.72418,139.76441,Entire home/apt,9725,2,3,2021-05-16,0.13,23,152,1,Hotels and Inns Business Act | 東京都台東区台東保健所長　小竹　桃子 | 31台台健生環き第10041号
38224427,Tokyo Vintage Designer's house : 11 min to Haneda,187036559,Mizuki,,Ota Ku,35.57621,139.73377,Entire home/apt,6980,2,8,2021-12-13,0.47,1,58,7,M130022934
38243318,3 min subway/15 min Ueno Park/Quiet neighborhood,35258613,Yuri,,Taito Ku,35.72615,139.76485,Entire home/apt,10352,2,5,2021-01-17,0.19,23,182,1,Hotels and Inns Business Act | 東京都台東区台東保健所長　小竹　桃子 | 31台台健生環き第10041号
38245072,[Skytree]　YMK Oshiage 202,290646209,株式会社,,Sumida Ku,35.709515,139.813171,Entire home/apt,8214,1,3,2021-08-13,0.11,2,29,1,M130003818
38248569,★328HOSTEL★ 4bed share dorm's 2 people Female only,33960674,Yuka,,Ota Ku,35.54861,139.74645,Shared room,6200,1,0,,,5,9,0,Hotels and Inns Business Act | 大田区保健所 | 保生環収第0136号
38267028,朧月苑303/IKEBUKURO/SINJUKU/FREE WIFI/MAX5 GUESTS,283490443,Jack,,Toshima Ku,35.72506,139.69112,Entire home/apt,7280,1,13,2021-08-04,0.48,6,88,2,M130019314
38268619,MANGA Design・ 2 beds ・Long stay OK・ 4 Stations,273683937,Hotel Tavinos Hamamatsucho,,Minato Ku,35.65499,139.76212,Private room,6631,1,46,2021-12-26,1.79,2,308,23,Hotels and Inns Business Act | 港区みなと保健所長 | 31港み生環き第39号
38268855,MANGA Design・1 DBL bed ・Long stay OK・ 4 Stations,273683937,Hotel Tavinos Hamamatsucho,,Minato Ku,35.65499,139.76212,Private room,6943,1,97,2021-12-22,3.86,2,307,75,Hotels and Inns Business Act | 港区みなと保健所長 | 31港み生環き第39号
38270392,[Skytree]　YMK Oshiage 501,290646209,株式会社,,Sumida Ku,35.70952,139.81317,Entire home/apt,4500,1,6,2020-08-24,0.23,2,44,0,M130003821
38271822,Tokyo Studio Apt. Close to Shinjuku/Shibuya Area!,218179056,Mary,,Shibuya Ku,35.68003,139.68112,Entire home/apt,2661,3,9,2021-07-29,0.45,15,85,6,M130019753
38272024,JP traditional house! Max10ppl! Near SensojiTemple,97958809,尚子,,Katsushika Ku,35.72635,139.83978,Entire home/apt,12000,1,9,2021-08-31,0.34,9,158,2,M130019010
38272866,"Japanese-size Modern Living Apt,Shibuya/Shinjuku!",218179056,Mary,,Shibuya Ku,35.68004,139.68112,Entire home/apt,2661,2,12,2021-10-11,0.89,15,84,9,M130019756
38298407,Shinjuku☆Kagurazaka Sta-1 min ☆ Switch ☆movies,274793900,Miki,,Shinjuku Ku,35.70465,139.73329,Entire home/apt,25543,1,99,2021-12-25,3.64,2,347,53,M130019780
38298427,10 min Asakusa Sta.!!/Nearly Asakusa & Ueno/#303,225502231,Akemi,,Taito Ku,35.71725,139.80011,Entire home/apt,6000,2,29,2021-08-08,1.05,4,349,5,M130019760
38302246,Central of TOKYO!! Close to train Sta 2-1h,71735650,Kyo,,Chuo Ku,35.67308,139.77581,Entire home/apt,24000,1,3,2021-07-11,0.30,45,57,3,Hotels and Inns Business Act | 東京都中央区保健所 | 30　中保生環き　第146号
38306894,【NEW】6mins to Shinjuku Sta.! Stylish & Luxury #801,68328352,Midori,,Shinjuku Ku,35.70522,139.69566,Entire home/apt,22500,5,29,2021-04-13,1.06,6,158,3,M130020069
38307724,【NEW】6mins to Shinjuku sta.! Stylish & Luxury #803,68328352,Midori,,Shinjuku Ku,35.70298,139.69439,Entire home/apt,20000,5,34,2021-11-29,1.25,6,146,3,M130020071
38311477,35m2★Natural Style Park Apt★JR 8min to Shinjuku!,93981980,Takumi,,Toshima Ku,35.73317,139.73161,Entire home/apt,6141,2,7,2020-02-21,0.25,7,143,0,M130016903
38313857,JR 秋葉原駅 5分 最大12人 4F,118634275,Varie,,Chiyoda Ku,35.70022,139.7756,Entire home/apt,35429,1,118,2021-12-26,4.30,3,84,70,M130008380
